x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
-0.46311,1.36331,1000.17550,-99.87770,2.99927,mustard silt,-0.54934,2.27543,5475.75400,-89186.36046,True,False,-73.06776
2.49152,-1.37783,999.58967,-100.35832,-3.03123,surströmming,0.46223,-1.46633,5473.62335,-89187.75647,True,False,74.37064
3.55165,-2.40326,999.81201,-100.16018,-5.28718,surströmming,1.35572,-0.39165,5475.40852,-89186.90883,True,False,127.48829
0.82667,0.19722,999.99034,-100.02576,0.43389,surströmming,0.32088,-0.28253,5474.85839,-89184.88011,True,False,-8.67147
-0.67715,1.79616,999.97129,-100.03348,3.95155,mustard silt,0.70908,0.43178,5473.59405,-89185.57480,True,False,-83.87163
0.57493,0.30834,999.66122,-100.28663,0.67834,surströmming,-0.23261,-0.52644,5476.13688,-89186.51715,True,False,-21.42282
0.55561,0.26325,999.94959,-100.05128,0.57916,surströmming,0.69995,0.01978,5473.10762,-89186.84692,True,False,-22.24465
1.14733,-0.01197,1000.09745,-99.93422,-0.02633,surströmming,0.52413,0.88436,5473.96375,-89185.00575,True,False,7.41542
0.77823,0.06913,999.68920,-100.25854,0.15209,surströmming,0.77050,-1.12062,5474.27066,-89186.01282,True,False,-11.24367
1.30589,-0.33856,999.74627,-100.22313,-0.74482,surströmming,0.64909,1.75245,5478.42550,-89188.97395,True,False,15.16755
0.92834,0.37325,999.68492,-100.26517,0.82115,surströmming,-0.10310,0.86533,5478.81201,-89185.29790,True,False,-3.74067
-0.00006,1.19683,999.87067,-100.12307,2.63302,mustard silt,0.36966,-0.34796,5475.50149,-89184.17622,True,False,-50.06779
1.82526,-0.69375,999.86589,-100.11489,-1.52625,surströmming,0.45122,0.64359,5474.29692,-89185.81655,True,False,41.19585
-0.30780,1.20222,999.75171,-100.21228,2.64489,mexicansk silt,-0.65939,-0.75780,5472.71769,-89184.81556,True,False,-65.51407
2.68978,-1.76586,999.63452,-100.31489,-3.88489,surströmming,0.31491,0.26578,5475.01539,-89185.97497,True,False,84.30648
0.18338,0.83961,999.81714,-100.15974,1.84714,silt med schnapps,1.49773,0.51604,5478.32067,-89189.33490,True,False,-40.92268
0.78890,0.02405,999.90709,-100.08434,0.05290,surströmming,0.06576,1.20266,5472.04779,-89185.78320,True,False,-10.60143
1.96186,-0.93815,999.98213,-100.02592,-2.06393,surströmming,0.54576,0.68238,5472.82425,-89185.71612,True,False,48.08413
2.34176,-1.35583,999.69211,-100.26015,-2.98283,surströmming,-1.02689,-0.31774,5473.81191,-89183.67753,True,False,66.93406
1.33925,-0.34284,999.82009,-100.15755,-0.75424,surströmming,-0.23862,0.32346,5476.04109,-89185.68403,True,False,16.87234
1.13510,-0.23889,999.89299,-100.10532,-0.52556,surströmming,-1.39128,-3.44526,5474.51207,-89184.58301,True,False,6.70154
2.17850,-1.48631,999.62256,-100.31413,-3.26988,surströmming,1.43849,1.24440,5475.52720,-89185.70126,True,False,58.73613
-0.14170,0.97854,999.69811,-100.25774,2.15279,silt med schnapps,0.46888,-1.64079,5474.23119,-89186.14532,True,False,-57.23606
1.83806,-0.74603,999.82755,-100.15359,-1.64126,surströmming,-1.78990,0.13018,5474.55040,-89185.43842,True,False,41.81659
1.11309,-0.21741,999.58103,-100.34495,-0.47829,surströmming,-0.66362,-0.08884,5479.46887,-89186.18012,True,False,5.44481
1.32426,-0.76658,999.80484,-100.17097,-1.68647,surströmming,0.21580,-0.03756,5479.46754,-89186.06716,True,False,16.11540
2.13020,-1.13616,999.42644,-100.46596,-2.49956,surströmming,-1.16719,-0.25320,5474.61491,-89186.39044,True,False,56.22302
0.93866,0.08440,999.77886,-100.19242,0.18567,surströmming,-0.16645,-1.18805,5475.11755,-89186.17287,True,False,-3.17780
0.65868,0.41745,999.97446,-100.02839,0.91839,surströmming,0.25793,0.26899,5474.88135,-89187.14136,True,False,-17.07871
2.43843,-1.38328,1000.04745,-99.97498,-3.04322,surströmming,0.02944,2.24872,5474.06175,-89186.47842,True,False,71.94518
1.15610,-0.13519,999.65204,-100.29066,-0.29741,surströmming,0.77913,0.90915,5475.72674,-89187.94795,True,False,7.63110
0.24126,0.64633,999.49571,-100.43637,1.42193,surströmming,2.11688,-1.27516,5472.74314,-89186.97204,True,False,-38.18909
-0.25344,1.21202,999.93205,-100.06528,2.66643,mustard silt,-0.55182,0.37957,5472.80813,-89185.20757,True,False,-62.70575
3.56063,-2.89708,999.69345,-100.25365,-6.37357,surströmming,-1.31766,0.18520,5477.67287,-89186.80592,True,False,127.87813
0.55412,0.63398,999.87216,-100.11682,1.39476,surströmming,-0.29627,1.86948,5474.02454,-89185.32512,True,False,-22.35792
0.02799,0.75435,999.54899,-100.37206,1.65958,surströmming,-1.38144,0.46298,5475.89399,-89183.71628,True,False,-48.82622
1.61148,-0.73181,999.38121,-100.51010,-1.60998,surströmming,-0.58531,-0.05127,5477.17452,-89187.60804,True,False,30.26447
-0.18771,1.25845,999.80737,-100.16871,2.76859,old-fashioned silt,-0.80410,-0.32536,5472.75920,-89185.42286,True,False,-59.48179
0.61437,0.39968,999.64248,-100.29836,0.87929,surströmming,-0.04347,-0.78362,5474.91690,-89185.62173,True,False,-19.46021
0.68355,0.38082,999.33742,-100.54221,0.83781,surströmming,-0.88575,-3.08830,5480.06371,-89188.54590,True,False,-16.15380
0.36017,0.84210,999.72188,-100.22870,1.85262,surströmming,2.84664,2.95744,5474.96338,-89187.11996,True,False,-32.13038
-0.27903,1.55504,1000.13183,-99.90075,3.42109,mustard silt,0.25186,-0.02685,5478.17994,-89184.17433,True,False,-63.88576
0.85764,0.43775,1000.10120,-99.93800,0.96306,curry silt,1.16028,0.87352,5477.67366,-89186.88355,True,False,-7.06733
-2.41743,3.12811,999.96607,-100.04585,6.88183,mustard silt,-1.70298,-0.71447,5473.91480,-89185.14180,True,False,-170.88836
1.38411,-0.17112,1000.18774,-99.85893,-0.37646,surströmming,0.80898,0.52800,5474.93742,-89185.68149,True,False,19.29922
1.13551,-0.18163,1000.10392,-99.92356,-0.39958,surströmming,0.56899,1.35913,5473.81131,-89185.33942,True,False,6.82733
0.87744,0.07903,999.46099,-100.44721,0.17386,surströmming,-1.04235,-0.12200,5472.92634,-89185.84385,True,False,-6.39755
2.89314,-2.07607,999.60643,-100.33102,-4.56736,surströmming,0.15650,-1.28542,5473.62510,-89185.10370,True,False,94.46040
0.22488,0.79189,1000.34690,-99.74152,1.74215,mustard silt,-0.38689,-4.39291,5474.26928,-89183.86587,True,False,-38.58259
2.70687,-1.74117,999.77323,-100.19410,-3.83058,surströmming,-0.32699,0.06713,5480.29524,-89185.39307,True,False,85.22994
0.95831,0.16009,999.61457,-100.32653,0.35220,surströmming,-0.81007,0.40306,5474.85270,-89182.96162,True,False,-2.27723
2.98885,-1.95484,999.94944,-100.05890,-4.30064,surströmming,1.15912,0.32439,5472.77107,-89185.35754,True,False,99.41747
1.04038,-0.12643,999.82142,-100.15438,-0.27814,surströmming,-0.53638,-0.96796,5479.03206,-89185.85063,True,False,1.92958
-0.77752,1.78333,1000.07728,-99.94321,3.92333,mustard silt,-0.68039,-0.82760,5476.00064,-89186.31798,True,False,-88.83725
0.99877,0.17577,999.50388,-100.41383,0.38669,surströmming,-2.45075,0.75773,5475.20702,-89187.16484,True,False,-0.30953
-0.78294,1.56751,1000.11193,-99.92093,3.44852,mustard silt,1.83678,-0.29634,5473.64747,-89187.31944,True,False,-89.09128
0.67234,0.25428,1000.39667,-99.70323,0.55942,mustard silt,-0.44053,-2.06299,5475.19534,-89186.76963,False,False,-16.18462
1.85411,-1.03042,999.98487,-100.01945,-2.26693,surströmming,0.93588,0.95548,5474.32693,-89186.68186,True,False,42.69788
0.69900,0.41875,1000.18106,-99.87320,0.92125,mexicansk silt,0.80234,0.49979,5473.74098,-89186.33718,True,False,-14.95937
0.65892,0.51108,999.60588,-100.32198,1.12437,surströmming,0.60182,2.68287,5474.66477,-89184.68586,True,False,-17.25102
2.44562,-1.22071,999.73407,-100.21680,-2.68556,surströmming,-1.71863,-0.19031,5474.56294,-89184.87167,True,False,72.14794
1.47011,-0.42369,1000.15762,-99.88270,-0.93212,surströmming,0.22711,0.22461,5474.30356,-89186.00967,True,False,23.58443
2.32058,-1.19867,1000.12300,-99.90895,-2.63708,surströmming,-0.40211,0.54434,5480.25403,-89184.30258,True,False,66.09037
1.54733,-0.82135,999.94003,-100.06727,-1.80697,surströmming,-0.86007,-0.38851,5478.31383,-89188.08672,True,False,27.33652
2.35222,-1.39597,999.35245,-100.53698,-3.07114,surströmming,-0.84942,0.77563,5473.36346,-89185.33872,True,False,67.28717
0.21244,0.70491,999.93153,-100.07497,1.55081,silt med onions,-2.06204,1.67462,5474.59105,-89187.50747,True,False,-39.41229
1.47637,-0.59446,1000.10150,-99.93634,-1.30781,surströmming,-0.09341,0.30784,5476.23933,-89187.48035,True,False,23.86929
-0.34974,1.45615,999.47030,-100.43569,3.20352,silt med schnapps,1.82260,1.33551,5477.15774,-89185.54773,True,False,-67.75176
1.82180,-1.05158,999.72214,-100.23530,-2.31347,surströmming,0.14305,-0.52288,5477.54517,-89190.41057,True,False,40.95127
0.93298,-0.21000,999.39535,-100.49938,-0.46201,surströmming,-0.98230,-0.18939,5472.78371,-89184.43528,True,False,-3.65308
-0.12838,1.11144,1000.13849,-99.90929,2.44516,mustard silt,-1.04185,0.29742,5475.07713,-89185.91812,True,False,-56.34998
-0.56211,1.66745,999.82800,-100.14404,3.66838,mustard silt,-0.50844,-0.13434,5475.19218,-89184.11847,True,False,-78.19162
0.91503,0.16691,999.96529,-100.04246,0.36721,surströmming,-0.88506,-0.03655,5473.89280,-89189.43611,True,False,-4.26604
3.36378,-2.28112,999.70897,-100.24494,-5.01846,surströmming,0.28480,0.53895,5474.33774,-89182.48556,True,False,118.04363
-1.09860,2.09382,1000.00523,-100.02060,4.60640,mustard silt,-0.32477,0.60662,5474.23513,-89185.32157,True,False,-104.92724
-0.58683,1.61565,999.55537,-100.38038,3.55443,mexicansk silt,1.70684,1.06614,5474.70546,-89184.87124,True,False,-79.56365
1.10465,-0.03855,999.92770,-100.06914,-0.08480,surströmming,0.00293,-0.79383,5477.13192,-89186.86599,True,False,5.19644
-0.65313,1.52859,999.70993,-100.25525,3.36290,mustard silt,1.23351,2.22469,5474.21307,-89186.32042,True,False,-82.80141
1.53626,-0.47603,999.44153,-100.46000,-1.04727,surströmming,0.23877,-0.76096,5472.22654,-89185.75760,True,False,26.53400
0.38385,0.57224,1000.28676,-99.78601,1.25892,mustard silt,0.56170,1.41618,5474.74518,-89186.08833,True,False,-30.66428
0.87054,0.26300,999.87130,-100.11702,0.57860,surströmming,-0.08287,-1.67964,5475.14857,-89186.45239,True,False,-6.53741
2.30419,-1.25948,999.60361,-100.33916,-2.77087,surströmming,-0.60195,-0.11914,5475.25144,-89183.59967,True,False,65.01128
1.38352,-0.19427,999.92694,-100.05985,-0.42740,surströmming,2.18239,-2.05199,5472.06601,-89185.20026,True,False,19.13924
0.44010,0.61487,999.93895,-100.06159,1.35271,silt med schnapps,0.02787,2.16609,5474.82716,-89186.21320,True,False,-28.02534
1.34939,-0.67435,999.91148,-100.07982,-1.48357,surströmming,0.02275,-0.72782,5474.85981,-89185.61222,True,False,17.42538
0.51592,0.34902,999.65607,-100.29797,0.76784,surströmming,1.22650,-1.70574,5474.31627,-89185.23678,True,False,-24.37612
1.22388,-0.27312,999.68280,-100.26622,-0.60085,surströmming,0.83053,0.04051,5473.03183,-89184.14783,True,False,11.03520
1.31821,-0.15858,999.83287,-100.14179,-0.34888,surströmming,-0.82523,-0.58672,5479.63251,-89183.63455,True,False,15.82710
1.43364,-0.26895,1000.21182,-99.84147,-0.59168,surströmming,-0.23701,-0.40039,5474.02994,-89185.54582,True,False,21.78773
0.59111,0.42829,999.72437,-100.23686,0.94223,surströmming,0.40758,-0.03281,5472.61429,-89184.44361,True,False,-20.58233
0.22957,0.87894,999.57700,-100.34922,1.93366,surströmming,-0.42834,-1.70183,5475.75380,-89182.07686,True,False,-38.73311
0.08158,0.83185,999.48670,-100.44319,1.83008,surströmming,0.16608,0.62557,5474.80221,-89187.80525,True,False,-46.17787
-0.71289,2.04117,999.66944,-100.27507,4.49058,mustard silt,0.00290,2.07922,5478.70628,-89188.52710,True,False,-85.80981
1.31662,-0.33233,999.57613,-100.35008,-0.73114,surströmming,0.01432,-0.11601,5474.04402,-89186.24578,True,False,15.61924
1.19087,-0.36407,999.83739,-100.14230,-0.80096,surströmming,-0.34959,0.41571,5474.85877,-89186.86300,True,False,9.46207
0.87622,-0.09666,1000.10702,-99.92031,-0.21265,surströmming,0.42519,-0.00048,5476.82893,-89186.14639,True,False,-6.13547
0.27246,0.52323,999.68500,-100.25897,1.15111,surströmming,-1.33342,-0.26887,5475.38501,-89186.83103,True,False,-36.53454
0.21948,0.75937,999.49024,-100.42003,1.67062,surströmming,-0.09075,-0.37533,5473.63746,-89187.39579,True,False,-39.28087
2.63617,-1.69749,999.44128,-100.46172,-3.73447,surströmming,0.62582,0.65928,5472.43032,-89186.58567,True,False,81.52932
0.45782,0.36946,999.96188,-100.04325,0.81281,surströmming,0.22317,-1.03802,5474.82398,-89185.16099,True,False,-27.12821
-0.49453,1.42182,999.58789,-100.34194,3.12799,curry silt,-1.25425,1.50980,5479.45492,-89185.08024,True,False,-74.93279
1.72028,-0.84721,999.27240,-100.60468,-1.86385,surströmming,2.05562,-1.70957,5473.84377,-89183.99970,True,False,35.64996
0.41948,0.73915,999.27506,-100.59341,1.62613,surströmming,-1.76098,-2.11826,5476.70397,-89184.79511,True,False,-29.38839
0.78413,0.41507,999.43767,-100.46630,0.91315,surströmming,0.21305,0.46156,5474.93723,-89185.39976,True,False,-11.07490
-0.05811,0.88359,1000.11193,-99.92095,1.94390,mustard silt,0.90265,-0.30884,5472.26153,-89186.59582,True,False,-52.84933
-0.22160,1.06022,999.47157,-100.43829,2.33248,surströmming,0.05916,-1.04092,5472.14958,-89186.81694,True,False,-61.34432
0.02711,0.82211,999.53615,-100.38469,1.80865,surströmming,0.09306,0.10178,5473.92384,-89187.18176,True,False,-48.87631
0.58034,0.34451,999.79282,-100.17514,0.75792,surströmming,-0.47744,0.46881,5480.48727,-89185.71067,True,False,-21.08643
2.19308,-0.96107,999.77396,-100.19515,-2.11436,surströmming,0.17699,-0.17264,5474.99509,-89185.68780,True,False,59.54098
1.08009,-0.47332,999.99409,-100.01104,-1.04130,surströmming,-0.47878,0.35078,5478.43415,-89188.82547,True,False,4.00175
0.32707,0.73441,999.76775,-100.19505,1.61570,surströmming,3.16767,-0.29480,5472.88363,-89185.09647,True,False,-33.76283
-1.09614,2.09222,999.68279,-100.26788,4.60289,mustard silt,-0.86405,0.07915,5477.19402,-89186.41110,True,False,-104.96579
1.41633,-0.32752,999.67681,-100.27485,-0.72055,surströmming,-0.14027,-0.76826,5477.87566,-89188.22962,True,False,20.65466
0.62178,0.24792,999.92493,-100.07234,0.54542,surströmming,-0.31891,-0.14239,5477.16056,-89185.76149,True,False,-18.94835
-0.44953,1.38947,999.74447,-100.20992,3.05683,mustard silt,0.96018,-0.06136,5477.49964,-89187.67147,True,False,-72.60408
0.13560,0.75497,1000.08617,-99.93946,1.66093,mustard silt,0.37828,0.05158,5475.39320,-89184.29392,True,False,-43.17671
0.19750,0.97125,999.81972,-100.15465,2.13674,curry silt,0.35069,-0.76851,5478.12546,-89185.68255,True,False,-40.21512
0.82583,0.12459,999.82739,-100.15272,0.27411,surströmming,-0.50652,0.95104,5480.20306,-89184.84756,True,False,-8.79464
0.74204,0.22724,999.60250,-100.32626,0.49994,surströmming,1.61857,1.92378,5475.53360,-89183.78691,True,False,-13.09673
1.18924,-0.23711,999.88499,-100.10024,-0.52164,surströmming,0.51415,1.19433,5473.01301,-89186.50647,True,False,9.40434
-0.51408,1.59929,999.81979,-100.16348,3.51843,mustard silt,1.83640,-0.20364,5473.45584,-89186.48413,True,False,-75.79423
1.62957,-0.66392,999.22584,-100.63041,-1.46062,surströmming,3.80797,-0.54521,5475.61383,-89185.06771,True,False,31.09132
2.28325,-1.37995,999.77492,-100.19917,-3.03588,surströmming,1.86350,2.22478,5475.78996,-89184.99289,True,False,64.04989
0.24388,0.47478,999.75992,-100.19811,1.04451,surströmming,-1.63501,-2.58643,5474.87468,-89185.22301,True,False,-37.92625
0.93073,0.18588,999.80909,-100.16331,0.40893,surströmming,-0.21415,-0.00075,5479.03723,-89186.80265,True,False,-3.55883
-0.48163,1.40638,999.56374,-100.36885,3.09403,curry silt,0.59691,2.86486,5473.59067,-89185.27417,True,False,-74.29946
0.40417,0.65151,1000.08818,-99.94801,1.43332,mexicansk silt,2.72986,1.19396,5479.62111,-89188.49677,True,False,-29.74762
0.02021,0.93162,999.45058,-100.44816,2.04956,surströmming,2.21049,1.33718,5475.13203,-89187.32210,True,False,-49.26418
-1.14166,2.18852,999.40078,-100.49382,4.81475,mustard silt,-0.16457,-0.17179,5472.62877,-89184.10433,True,False,-107.38260
0.53245,0.54738,999.86008,-100.12315,1.20423,surströmming,0.80724,-0.79549,5475.46982,-89185.86212,True,False,-23.44768
1.25853,-0.29977,999.82220,-100.15489,-0.65950,surströmming,1.16631,0.27314,5475.32832,-89184.48521,True,False,12.83777
2.01701,-1.15751,999.46255,-100.44747,-2.54652,surströmming,0.55888,0.51044,5476.33748,-89187.08609,True,False,50.58163
2.66427,-1.68541,999.84827,-100.14930,-3.70789,surströmming,0.30658,-2.91545,5474.88884,-89187.08337,True,False,83.13753
0.56868,0.53443,999.42995,-100.46604,1.17574,surströmming,-1.15444,-2.36451,5474.54865,-89184.60413,True,False,-21.85105
2.47725,-1.42726,999.82564,-100.14959,-3.13998,surströmming,0.34658,0.27760,5475.23584,-89184.93227,True,False,73.77534
-0.79997,1.71394,999.73316,-100.22684,3.77066,mustard silt,-0.06724,0.00824,5475.57589,-89186.98225,True,False,-90.13212
-0.16169,1.16159,1000.01880,-99.99214,2.55550,mustard silt,0.57707,-0.21728,5479.19169,-89187.78984,True,False,-58.07531
3.12909,-1.90333,999.61751,-100.31840,-4.18732,surströmming,0.02378,1.03155,5476.28302,-89187.00000,True,False,106.26345
0.15062,0.93027,999.93557,-100.06346,2.04658,old-fashioned silt,-1.59887,0.26734,5479.84363,-89185.36204,True,False,-42.50112
1.80488,-0.74160,999.55777,-100.36608,-1.63153,surströmming,-0.51051,0.03882,5476.47109,-89186.76876,True,False,40.02271
0.13799,0.97073,1000.17701,-99.86833,2.13561,mustard silt,0.35077,0.75612,5474.06909,-89186.55336,True,False,-43.01190
2.29774,-1.13400,999.83594,-100.14236,-2.49480,surströmming,0.12052,-1.30693,5473.79146,-89187.22025,True,False,64.80506
-0.00455,0.82730,1000.10057,-99.92603,1.82007,mustard silt,-0.08847,0.41683,5477.56271,-89185.51863,True,False,-50.17706
2.38015,-1.22475,999.22318,-100.63999,-2.69445,surströmming,2.87382,-0.93720,5474.49061,-89186.11366,True,False,68.61898
1.07072,-0.07761,999.64080,-100.29205,-0.17074,surströmming,0.06445,-1.63953,5473.44516,-89185.51847,True,False,3.35658
0.07646,0.93981,1000.10836,-99.92265,2.06758,mustard silt,-0.83026,0.42422,5477.57738,-89187.20492,True,False,-46.12279
1.13863,-0.11981,999.90624,-100.08567,-0.26359,surströmming,-0.30455,-0.83316,5474.31699,-89186.77461,True,False,6.88462
2.70344,-1.51732,1000.08659,-99.95510,-3.33810,surströmming,0.18550,-0.61173,5472.56714,-89186.22846,True,False,85.21552
1.82683,-1.10950,1000.01897,-100.00717,-2.44091,surströmming,1.84051,-0.17847,5474.83195,-89184.66089,True,False,41.35074
1.37058,-0.33100,999.47739,-100.43052,-0.72821,surströmming,0.89532,0.18082,5474.01066,-89186.63120,True,False,18.26748
1.15509,-0.22217,999.97964,-100.02988,-0.48877,surströmming,0.15312,0.02685,5478.78190,-89186.41979,True,False,7.74414
-0.54896,1.72974,999.42107,-100.48084,3.80542,curry silt,-0.07520,-0.71707,5474.58324,-89185.69516,True,False,-77.73765
0.96077,-0.08356,999.47812,-100.43266,-0.18382,surströmming,0.30932,-0.97312,5479.79916,-89186.60719,True,False,-2.22225
1.67769,-0.45418,999.70880,-100.24911,-0.99920,surströmming,-3.45574,-3.40492,5473.89950,-89184.76580,True,False,33.73879
0.79007,-0.07631,999.16416,-100.68406,-0.16787,surströmming,1.83249,2.34278,5474.03120,-89185.65962,True,False,-10.91453
0.38496,0.60369,999.92251,-100.08204,1.32811,silt med schnapps,-2.00284,-1.18379,5473.57503,-89186.03738,True,False,-30.79072
0.13118,0.79921,999.96611,-100.04094,1.75826,mexicansk silt,-2.42793,1.33779,5472.71969,-89183.50722,True,False,-43.45778
-0.02715,1.02010,999.90310,-100.08797,2.24421,old-fashioned silt,0.40323,-2.00379,5475.10822,-89185.72611,True,False,-51.40607
2.17093,-1.28621,999.85221,-100.12028,-2.82967,surströmming,-3.07117,0.19016,5475.62054,-89186.24662,True,False,58.47280
0.86783,0.14854,999.26138,-100.60381,0.32678,surströmming,-0.11707,0.00750,5480.38726,-89189.68836,True,False,-6.97794
2.02051,-0.76778,999.79005,-100.17592,-1.68913,surströmming,0.35896,-1.41763,5475.54533,-89187.03945,True,False,50.92054
2.22483,-1.09225,1000.00390,-100.00258,-2.40294,surströmming,-0.13418,-3.21608,5472.05892,-89186.63787,True,False,61.24360
1.23027,-0.62051,999.50370,-100.41063,-1.36513,surströmming,-0.22159,-1.95085,5474.24486,-89184.15513,True,False,11.26546
-0.28059,1.12456,999.57064,-100.35136,2.47403,surströmming,0.59380,0.78663,5474.72550,-89189.27914,True,False,-64.24440
1.40688,-0.20585,1000.04676,-99.97074,-0.45286,surströmming,-0.04023,0.85232,5473.23805,-89186.32782,True,False,20.36737
-0.88290,1.84912,999.67391,-100.26787,4.06807,mustard silt,-1.22493,1.04826,5473.30107,-89184.32955,True,False,-94.30783
-0.02048,0.99922,1000.04805,-99.97281,2.19828,mustard silt,0.69645,-0.91315,5477.42688,-89185.44028,True,False,-50.99996
2.84687,-1.89991,999.59566,-100.33141,-4.17981,surströmming,-0.57627,0.81372,5475.57732,-89183.82569,True,False,92.14149
1.41450,-0.46463,999.91477,-100.06975,-1.02218,surströmming,-1.33900,1.14316,5474.12833,-89184.69380,True,False,20.68228
1.72021,-0.82556,999.63887,-100.29711,-1.81623,surströmming,-1.41062,-2.02230,5474.75913,-89185.32404,True,False,35.83014
-0.07645,1.05318,999.59564,-100.33616,2.31700,surströmming,1.65016,-0.25503,5480.70575,-89183.87572,True,False,-54.02490
1.89933,-0.97068,999.41180,-100.48741,-2.13550,surströmming,-2.49992,-0.30400,5477.82448,-89186.79583,True,False,44.67257
-1.55204,2.54281,999.57381,-100.36435,5.59419,mustard silt,-0.40643,-0.33572,5474.32780,-89185.79582,True,False,-127.81493
0.28350,0.75288,999.91728,-100.08021,1.65633,silt med onions,0.33837,-0.13136,5474.16901,-89187.23583,True,False,-35.86654
0.39742,0.74476,1000.24592,-99.81472,1.63846,mustard silt,0.29624,-0.10976,5473.51114,-89187.86994,True,False,-30.00616
1.69957,-0.52141,999.81299,-100.16286,-1.14710,surströmming,1.12893,0.77139,5472.63801,-89185.98872,True,False,34.88477
0.54179,0.34037,1000.16419,-99.87816,0.74882,curry silt,-0.16713,0.13148,5473.25005,-89185.60853,True,False,-22.82833
0.21598,0.73306,999.40084,-100.49649,1.61273,surströmming,-1.50946,-1.66496,5474.05305,-89187.81511,True,False,-39.50039
2.43609,-1.55647,1000.04569,-99.97465,-3.42423,surströmming,-0.29697,0.42848,5475.83255,-89186.68255,True,False,71.82725
2.11607,-1.05214,1000.18384,-99.86185,-2.31471,surströmming,-1.03902,0.31289,5477.01418,-89187.30577,False,False,55.89524
1.73589,-0.81321,999.58231,-100.35016,-1.78907,surströmming,0.07333,0.47735,5479.85605,-89183.33765,True,False,36.58590
1.46092,-0.49309,999.60228,-100.33806,-1.08481,surströmming,-1.08228,2.37357,5474.34124,-89185.68793,True,False,22.84726
2.40890,-1.40139,999.84208,-100.13251,-3.08306,surströmming,-0.30558,-1.75145,5476.16538,-89183.42393,True,False,70.36599
0.81255,0.12463,999.65417,-100.28922,0.27419,surströmming,0.11817,0.15428,5478.50120,-89185.43958,True,False,-9.54533
1.46786,-0.55103,999.69230,-100.26367,-1.21226,surströmming,1.87141,-1.26669,5474.23568,-89185.65091,True,False,23.23894
1.75433,-0.58985,999.26829,-100.59494,-1.29768,surströmming,1.19198,0.12358,5471.24456,-89184.28672,True,False,37.35082
-0.09763,1.01859,999.64353,-100.31573,2.24090,surströmming,0.52065,-1.45625,5474.07558,-89187.18735,True,False,-55.05982
0.27879,0.89575,999.41534,-100.47858,1.97064,surströmming,1.33853,-0.54817,5475.24631,-89184.80878,True,False,-36.35286
0.55648,0.33468,999.34798,-100.53910,0.73631,surströmming,-2.41726,-1.31182,5473.76912,-89186.43225,True,False,-22.50217
2.28810,-1.35077,999.77754,-100.20626,-2.97170,surströmming,1.32470,-0.34164,5474.07541,-89186.95487,True,False,64.29359
0.96686,0.12668,1000.14738,-99.89019,0.27869,surströmming,0.43392,-0.28660,5478.63302,-89186.03730,True,False,-1.58346
-0.67999,1.73747,999.94539,-100.06207,3.82244,mustard silt,-1.78416,-0.65563,5473.45896,-89187.10143,True,False,-84.02698
0.62182,0.12798,999.71166,-100.25199,0.28156,surströmming,0.72385,-0.12316,5474.68915,-89183.29974,True,False,-19.05307
1.15723,-0.10912,999.44105,-100.46002,-0.24006,surströmming,0.37379,0.21519,5477.92792,-89187.14569,True,False,7.58207
1.19433,-0.26249,999.50710,-100.41855,-0.57749,surströmming,1.67209,-2.05398,5474.67060,-89186.61826,True,False,9.47019
1.54667,-0.37325,999.93317,-100.06112,-0.82115,surströmming,0.61807,0.69625,5474.44189,-89186.23589,True,False,27.29992
-0.24398,1.12255,999.77713,-100.18326,2.46960,mexicansk silt,-1.05493,-0.38295,5479.55357,-89190.08595,True,False,-62.31060
0.93471,-0.07739,999.57231,-100.35888,-0.17025,surströmming,1.39033,0.38311,5475.46873,-89184.62215,True,False,-3.47857
0.36791,0.82848,999.59551,-100.33628,1.82267,surströmming,0.86328,0.84159,5478.61146,-89185.74418,True,False,-31.80668
1.08433,-0.16841,999.44926,-100.45359,-0.37051,surströmming,-0.70025,-0.03695,5472.17308,-89186.04666,True,False,3.94101
0.19977,0.69999,999.63293,-100.31369,1.53998,surströmming,-1.09374,-2.59941,5476.79353,-89184.87458,True,False,-40.19486
0.46020,0.50732,999.63744,-100.29990,1.11611,surströmming,0.25423,-0.63481,5473.31489,-89185.96646,True,False,-27.17150
-0.58751,1.77818,1000.08170,-99.95018,3.91200,mustard silt,0.01833,-1.61317,5474.90651,-89187.15476,True,False,-79.33468
0.94496,0.07947,999.65114,-100.30208,0.17483,surströmming,0.62524,-1.00940,5474.74920,-89184.43778,True,False,-2.92663
0.60924,0.44049,1000.10105,-99.92400,0.96908,curry silt,1.04716,0.20988,5477.25857,-89184.76128,True,False,-19.48748
0.72299,0.08060,999.44709,-100.45625,0.17732,surströmming,0.07093,-0.04283,5475.46393,-89184.61456,True,False,-14.12673
-0.18788,1.15808,999.38195,-100.51940,2.54778,surströmming,0.61309,-0.53491,5473.53758,-89186.65241,True,False,-59.70297
1.03317,0.03967,999.86183,-100.11952,0.08728,surströmming,0.16190,-0.64907,5479.89219,-89184.74984,True,False,1.58944
1.00428,-0.29503,999.55184,-100.37638,-0.64906,surströmming,0.11679,1.18208,5477.90432,-89186.22356,True,False,-0.01029
0.70747,0.24467,999.64301,-100.29802,0.53828,surströmming,0.15537,0.39491,5474.12639,-89185.84233,True,False,-14.80482
